Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
turnover,,Centre,1180.0,10.0
steal,,thomas more,1179.0,29.0
layup,good,thomas more,1177.0,28.0
jumper,good,Centre,1152.0,5.0
three pointer,missed,thomas more,1138.0,16.0
offensive rebound,,thomas more,,
three pointer,good,thomas more,1120.0,12.0
assist,,thomas more,,
turnover,,Centre,1102.0,12.0
steal,,thomas more,1100.0,28.0
layup,missed,thomas more,1095.0,25.0
defensive rebound,,Centre,,
jumper,missed,Centre,1070.0,5.0
block,,thomas more,1070.0,5.0
offensive rebound,,Centre,,
jumper,missed,Centre,1063.0,28.0
defensive rebound,,Centre,,
layup,missed,thomas more,1048.0,15.0
defensive rebound,,Centre,,
turnover,,Centre,1030.0,12.0
steal,,thomas more,1030.0,30.0
foul,,Centre,1030.0,30.0
subbing in,,Centre,1030.0,30.0
subbing out,,Centre,1030.0,30.0
layup,missed,thomas more,1006.0,6.0
defensive rebound,,Centre,,
jumper,missed,Centre,999.0,23.0
defensive rebound,,thomas more,,
foul,,Centre,997.0,28.0
layup,missed,thomas more,984.0,17.0
defensive rebound,,Centre,,
jumper,missed,Centre,975.0,21.0
defensive rebound,,Centre,,
subbing in,,Centre,974.0,29.0
subbing out,,Centre,974.0,29.0
subbing in,,thomas more,974.0,29.0
subbing in,,thomas more,974.0,29.0
subbing out,,thomas more,974.0,29.0
subbing out,,thomas more,974.0,29.0
three pointer,missed,thomas more,951.0,6.0
offensive rebound,,thomas more,,
foul,,Centre,948.0,27.0
jumper,missed,thomas more,946.0,28.0
offensive rebound,,thomas more,,
turnover,,thomas more,932.0,16.0
turnover,,Centre,922.0,20.0
steal,,thomas more,918.0,26.0
subbing in,,Centre,913.0,25.0
subbing in,,Centre,913.0,25.0
subbing in,,Centre,913.0,25.0
subbing out,,Centre,913.0,25.0
subbing out,,Centre,913.0,25.0
subbing out,,Centre,913.0,25.0
subbing out,,Centre,913.0,25.0
jumper,missed,thomas more,909.0,21.0
offensive rebound,,thomas more,,
layup,good,thomas more,905.0,26.0
subbing in,,Centre,901.0,26.0
jumper,good,Centre,898.0,23.0
turnover,,thomas more,886.0,18.0
subbing in,,thomas more,886.0,30.0
subbing out,,thomas more,886.0,30.0
foul,,thomas more,860.0,4.0
free throw,missed,Centre,860.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,860.0,30.0
free throw,good,Centre,860.0,30.0
subbing in,,Centre,860.0,30.0
subbing out,,Centre,860.0,30.0
subbing in,,thomas more,860.0,30.0
subbing out,,thomas more,860.0,30.0
three pointer,missed,thomas more,848.0,18.0
defensive rebound,,Centre,,
layup,missed,Centre,832.0,14.0
offensive rebound,,Centre,,
layup,missed,Centre,828.0,26.0
offensive rebound,,Centre,,
layup,missed,Centre,824.0,26.0
offensive rebound,,Centre,,
foul,,thomas more,821.0,27.0
free throw,good,Centre,821.0,30.0
free throw,missed,Centre,821.0,30.0
defensive rebound,,thomas more,,
subbing in,,thomas more,821.0,30.0
subbing out,,thomas more,821.0,30.0
foul,,Centre,813.0,22.0
foul,,Centre,810.0,27.0
subbing in,,Centre,810.0,30.0
subbing out,,Centre,810.0,30.0
turnover,,thomas more,792.0,12.0
steal,,Centre,790.0,28.0
three pointer,missed,Centre,783.0,23.0
defensive rebound,,thomas more,,
foul,,Centre,778.0,25.0
foul,,thomas more,768.0,20.0
turnover,,thomas more,768.0,30.0
timeout,,Centre,768.0,30.0
subbing in,,Centre,768.0,30.0
subbing out,,Centre,768.0,30.0
subbing in,,thomas more,768.0,30.0
subbing out,,thomas more,768.0,30.0
jumper,missed,Centre,744.0,6.0
block,,thomas more,744.0,30.0
defensive rebound,,thomas more,,
three pointer,missed,thomas more,726.0,12.0
offensive rebound,,thomas more,,
jumper,good,thomas more,712.0,16.0
turnover,,Centre,699.0,17.0
steal,,thomas more,698.0,29.0
layup,good,thomas more,677.0,9.0
assist,,thomas more,,
layup,good,Centre,669.0,22.0
assist,,Centre,,
foul,,Centre,657.0,18.0
free throw,good,thomas more,657.0,30.0
free throw,good,thomas more,657.0,30.0
subbing in,,thomas more,657.0,30.0
subbing in,,thomas more,657.0,30.0
subbing in,,thomas more,657.0,30.0
subbing out,,thomas more,657.0,30.0
subbing out,,thomas more,657.0,30.0
subbing out,,thomas more,657.0,30.0
foul,,thomas more,644.0,17.0
three pointer,good,Centre,638.0,24.0
assist,,Centre,,
layup,missed,thomas more,626.0,18.0
defensive rebound,,Centre,,
foul,,Centre,614.0,18.0
turnover,,Centre,614.0,30.0
subbing in,,thomas more,614.0,30.0
subbing out,,thomas more,614.0,30.0
three pointer,good,thomas more,588.0,4.0
assist,,thomas more,,
foul,,thomas more,573.0,15.0
subbing in,,Centre,573.0,30.0
subbing out,,Centre,573.0,30.0
subbing in,,thomas more,573.0,30.0
subbing out,,thomas more,573.0,30.0
turnover,,Centre,567.0,24.0
steal,,thomas more,565.0,28.0
three pointer,missed,thomas more,556.0,21.0
offensive rebound,,thomas more,,
jumper,missed,thomas more,552.0,26.0
defensive rebound,,Centre,,
three pointer,missed,Centre,534.0,12.0
defensive rebound,,thomas more,,
three pointer,missed,thomas more,517.0,13.0
defensive rebound,,Centre,,
jumper,good,Centre,507.0,20.0
three pointer,missed,thomas more,486.0,9.0
defensive rebound,,Centre,,
layup,good,Centre,477.0,21.0
assist,,Centre,,
foul,,thomas more,477.0,30.0
free throw,missed,Centre,477.0,30.0
defensive rebound,,thomas more,,
subbing in,,Centre,477.0,30.0
subbing out,,Centre,477.0,30.0
three pointer,good,thomas more,463.0,16.0
assist,,thomas more,,
layup,good,Centre,445.0,12.0
assist,,Centre,,
three pointer,missed,thomas more,435.0,20.0
defensive rebound,,Centre,,
timeout,,Centre,432.0,27.0
subbing in,,Centre,432.0,27.0
subbing out,,Centre,432.0,27.0
subbing in,,thomas more,432.0,27.0
subbing in,,thomas more,432.0,27.0
subbing out,,thomas more,432.0,27.0
subbing out,,thomas more,432.0,27.0
layup,missed,Centre,415.0,10.0
defensive rebound,,Centre,,
