Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,birmingham-so.,583.0,13.0
defensive rebound,,Centre,,
jumper,good,Centre,558.0,5.0
assist,,Centre,,
jumper,missed,birmingham-so.,530.0,2.0
defensive rebound,,Centre,,
three pointer,missed,Centre,509.0,9.0
defensive rebound,,birmingham-so.,,
jumper,missed,birmingham-so.,478.0,29.0
defensive rebound,,Centre,,
three pointer,good,Centre,470.0,22.0
assist,,Centre,,
jumper,good,birmingham-so.,440.0,0.0
jumper,missed,Centre,407.0,27.0
offensive rebound,,Centre,,
jumper,missed,Centre,398.0,21.0
defensive rebound,,birmingham-so.,,
turnover,,birmingham-so.,378.0,10.0
steal,,Centre,378.0,30.0
jumper,missed,Centre,350.0,2.0
defensive rebound,,birmingham-so.,,
turnover,,birmingham-so.,342.0,22.0
jumper,good,Centre,313.0,1.0
assist,,Centre,,
subbing out,,Centre,280.0,-3.0
subbing out,,Centre,280.0,-3.0
subbing out,,Centre,280.0,-3.0
subbing in,,Centre,280.0,-3.0
subbing in,,Centre,280.0,-3.0
subbing in,,Centre,280.0,-3.0
timeout,,birmingham-so.,280.0,-3.0
three pointer,missed,birmingham-so.,276.0,23.0
defensive rebound,,Centre,,
turnover,,Centre,259.0,13.0
steal,,birmingham-so.,259.0,30.0
layup,missed,birmingham-so.,255.0,26.0
defensive rebound,,Centre,,
turnover,,Centre,248.0,23.0
steal,,birmingham-so.,248.0,30.0
turnover,,birmingham-so.,242.0,24.0
jumper,good,Centre,231.0,19.0
foul,,birmingham-so.,231.0,30.0
subbing out,,birmingham-so.,231.0,30.0
subbing in,,birmingham-so.,231.0,30.0
free throw,good,Centre,231.0,30.0
jumper,good,birmingham-so.,211.0,10.0
jumper,good,Centre,175.0,24.0
turnover,,birmingham-so.,163.0,18.0
three pointer,missed,Centre,146.0,13.0
offensive rebound,,Centre,,
turnover,,Centre,144.0,28.0
subbing out,,Centre,143.0,29.0
subbing out,,Centre,143.0,29.0
subbing out,,Centre,143.0,29.0
subbing in,,Centre,143.0,29.0
subbing in,,Centre,143.0,29.0
subbing in,,Centre,143.0,29.0
subbing out,,birmingham-so.,143.0,29.0
subbing in,,birmingham-so.,143.0,29.0
foul,,Centre,140.0,26.0
subbing out,,Centre,137.0,27.0
subbing out,,Centre,137.0,27.0
subbing in,,Centre,137.0,27.0
subbing in,,Centre,137.0,27.0
layup,good,birmingham-so.,133.0,23.0
assist,,birmingham-so.,,
jumper,missed,Centre,115.0,12.0
defensive rebound,,birmingham-so.,,
three pointer,good,birmingham-so.,99.0,14.0
three pointer,missed,Centre,67.0,28.0
offensive rebound,,Centre,,
jumper,missed,Centre,59.0,22.0
defensive rebound,,birmingham-so.,,
foul,,Centre,58.0,29.0
subbing out,,Centre,58.0,30.0
subbing in,,Centre,58.0,30.0
subbing out,,birmingham-so.,58.0,30.0
subbing in,,birmingham-so.,58.0,30.0
turnover,,birmingham-so.,41.0,13.0
jumper,missed,Centre,36.0,25.0
defensive rebound,,birmingham-so.,,
turnover,,birmingham-so.,4.0,4.0
,,,,
subbing out,,Centre,600.0,594.0
subbing in,,Centre,600.0,594.0
three pointer,missed,Centre,571.0,565.0
offensive rebound,,Centre,,
three pointer,good,Centre,561.0,20.0
assist,,Centre,,
jumper,missed,birmingham-so.,545.0,14.0
defensive rebound,,Centre,,
jumper,good,Centre,534.0,19.0
assist,,Centre,,
turnover,,birmingham-so.,513.0,9.0
subbing out,,birmingham-so.,513.0,30.0
subbing in,,birmingham-so.,513.0,30.0
foul,,birmingham-so.,493.0,10.0
free throw,good,Centre,493.0,30.0
free throw,good,Centre,493.0,30.0
subbing out,,Centre,493.0,30.0
subbing in,,Centre,493.0,30.0
subbing out,,birmingham-so.,493.0,30.0
subbing in,,birmingham-so.,493.0,30.0
turnover,,birmingham-so.,472.0,9.0
foul,,birmingham-so.,459.0,17.0
layup,missed,Centre,447.0,18.0
block,,birmingham-so.,447.0,30.0
defensive rebound,,Centre,,
subbing out,,Centre,447.0,30.0
subbing out,,Centre,447.0,30.0
subbing in,,Centre,447.0,30.0
subbing in,,Centre,447.0,30.0
jumper,good,birmingham-so.,429.0,12.0
three pointer,missed,Centre,395.0,26.0
defensive rebound,,birmingham-so.,,
foul,,Centre,393.0,28.0
subbing out,,Centre,392.0,29.0
subbing in,,Centre,392.0,29.0
subbing out,,birmingham-so.,392.0,29.0
subbing in,,birmingham-so.,392.0,29.0
jumper,missed,birmingham-so.,385.0,22.0
defensive rebound,,Centre,,
foul,,birmingham-so.,373.0,18.0
jumper,good,Centre,359.0,16.0
assist,,Centre,,
three pointer,missed,birmingham-so.,340.0,11.0
offensive rebound,,birmingham-so.,,
layup,good,birmingham-so.,333.0,23.0
jumper,missed,Centre,316.0,13.0
offensive rebound,,Centre,,
subbing out,,birmingham-so.,315.0,29.0
subbing out,,birmingham-so.,315.0,29.0
subbing in,,birmingham-so.,315.0,29.0
subbing in,,birmingham-so.,315.0,29.0
turnover,,Centre,298.0,12.0
steal,,birmingham-so.,298.0,30.0
jumper,good,birmingham-so.,273.0,5.0
three pointer,missed,Centre,251.0,8.0
defensive rebound,,birmingham-so.,,
three pointer,good,birmingham-so.,238.0,17.0
jumper,missed,Centre,228.0,20.0
defensive rebound,,birmingham-so.,,
foul,,Centre,218.0,20.0
timeout,,birmingham-so.,218.0,30.0
subbing out,,Centre,218.0,30.0
subbing out,,Centre,218.0,30.0
subbing out,,Centre,218.0,30.0
subbing in,,Centre,218.0,30.0
subbing in,,Centre,218.0,30.0
subbing in,,Centre,218.0,30.0
subbing out,,birmingham-so.,218.0,30.0
subbing in,,birmingham-so.,218.0,30.0
free throw,missed,birmingham-so.,218.0,30.0
deadball rebound,,Centre,,
free throw,missed,birmingham-so.,218.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,199.0,11.0
steal,,birmingham-so.,199.0,30.0
jumper,good,birmingham-so.,193.0,24.0
turnover,,Centre,175.0,12.0
steal,,birmingham-so.,175.0,30.0
foul,,Centre,173.0,28.0
jumper,good,birmingham-so.,166.0,23.0
assist,,birmingham-so.,,
jumper,missed,Centre,142.0,6.0
defensive rebound,,birmingham-so.,,
jumper,good,birmingham-so.,118.0,6.0
jumper,missed,Centre,93.0,5.0
defensive rebound,,birmingham-so.,,
turnover,,birmingham-so.,85.0,22.0
steal,,Centre,85.0,30.0
subbing out,,Centre,85.0,30.0
subbing in,,Centre,85.0,30.0
turnover,,Centre,71.0,16.0
steal,,birmingham-so.,71.0,30.0
jumper,missed,birmingham-so.,65.0,24.0
defensive rebound,,Centre,,
jumper,missed,Centre,41.0,6.0
block,,birmingham-so.,41.0,6.0
offensive rebound,,Centre,,
subbing out,,Centre,41.0,6.0
subbing out,,Centre,41.0,6.0
subbing in,,Centre,41.0,6.0
subbing in,,Centre,41.0,6.0
turnover,,Centre,22.0,22.0
subbing out,,Centre,22.0,22.0
subbing in,,Centre,22.0,22.0
subbing out,,birmingham-so.,22.0,22.0
subbing in,,birmingham-so.,22.0,22.0
jumper,good,birmingham-so.,1.0,1.0
,,,,
subbing out,,Centre,600.0,565.0
subbing out,,Centre,600.0,565.0
subbing in,,Centre,600.0,565.0
